"ensembl_gene_id"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"mgi_symbol"
"15729"	"ENSMUSG00000053337"	0.799447163015133	-0.1408669324437	0.205204002083081	-0.686472637052502	0.492415113536935	NA	"Gm9903"
"21951"	"ENSMUSG00000074261"	0.799447163015133	-0.1408669324437	0.205204002083081	-0.686472637052502	0.492415113536935	NA	"Gm7092"
"8485"	"ENSMUSG00000031548"	7.79298998111683	-0.255943165951984	0.372868219468438	-0.686417218171226	0.492450049811697	0.789474498806686	"Sfrp1"
"2280"	"ENSMUSG00000020014"	13.8287097049472	0.257343440095577	0.374936952737309	0.686364569341017	0.492483241066706	0.789474498806686	"4930485B16Rik"
"2281"	"ENSMUSG00000020014"	13.8287097049472	0.257343440095577	0.374936952737309	0.686364569341017	0.492483241066706	0.789474498806686	"Gm872"
"13750"	"ENSMUSG00000046138"	455.114037121586	-0.126462005445995	0.184260177303493	-0.686323042214928	0.49250942174298	0.789474498806686	"9930021J03Rik"
"285"	"ENSMUSG00000001583"	1.1543440920664	-0.182028219851877	0.265286085726922	-0.686158187878921	0.492613361121236	NA	"Tnk1"
"21718"	"ENSMUSG00000073840"	126.056266694776	-0.211282344506974	0.307931357494722	-0.686134553576914	0.49262826332876	0.789558382617074	"Mup-ps2"
"21192"	"ENSMUSG00000072501"	319.314826828095	-0.136781804570562	0.199367490976104	-0.686078777943573	0.492663432664684	0.789558382617074	"Phf20l1"
"3532"	"ENSMUSG00000022141"	836.763335376116	-0.127337310280171	0.185629528184438	-0.685975510068907	0.492728551794776	0.789558382617074	"Nipbl"
"619"	"ENSMUSG00000003585"	14525.2280322799	-0.0873050017649351	0.127276593399657	-0.685947034194981	0.492746509053407	0.789558382617074	"Sec14l2"
"699"	"ENSMUSG00000004328"	3.62035403613161	0.243902419982702	0.355609303052057	0.685871876493056	0.492793906168085	0.789560317933944	"Hif3a"
"3866"	"ENSMUSG00000022696"	0.633419097448286	0.152807437799828	0.222796685738291	0.685860461942974	0.492801104802266	NA	"Sidt1"
"16329"	"ENSMUSG00000055945"	0.633419097448286	0.152807437799828	0.222796685738291	0.685860461942974	0.492801104802266	NA	"Prr18"
"25967"	"ENSMUSG00000080907"	0.633419097448286	0.152807437799828	0.222796685738291	0.685860461942974	0.492801104802266	NA	"4930455H04Rik"
"30238"	"ENSMUSG00000085466"	0.633419097448286	0.152807437799828	0.222796685738291	0.685860461942974	0.492801104802266	NA	"Hmgn2l6"
"31623"	"ENSMUSG00000086916"	0.633419097448286	0.152807437799828	0.222796685738291	0.685860461942974	0.492801104802266	NA	"Gm15903"
"31685"	"ENSMUSG00000086982"	0.633419097448286	0.152807437799828	0.222796685738291	0.685860461942974	0.492801104802266	NA	"Gm8327"
"37135"	"ENSMUSG00000092887"	0.633419097448286	0.152807437799828	0.222796685738291	0.685860461942974	0.492801104802266	NA	"Snord53"
"11039"	"ENSMUSG00000038068"	1259.18073031538	0.126771950712409	0.184863029205649	0.685761513576533	0.49286350936882	0.789597828411491	"Rnf144b"
"30694"	"ENSMUSG00000085936"	1.95695603571099	-0.20782041054354	0.303075303069054	-0.685705527435173	0.492898820477259	NA	"2610307P16Rik"
"6076"	"ENSMUSG00000027303"	703.278524639	0.110775595626209	0.161576374620681	0.685592778562259	0.492969936612517	0.789640089554661	"Ptpra"
"9135"	"ENSMUSG00000032602"	2242.30760234963	0.0816586398493384	0.119122336139538	0.685502337308806	0.493026986233168	0.789640089554661	"Slc25a20"
"13547"	"ENSMUSG00000045392"	112.713145799134	-0.142920085160319	0.208490282190544	-0.68549998426162	0.493028470563759	0.789640089554661	"Olfr1033"
"11519"	"ENSMUSG00000039183"	499.441081201341	-0.109611453133538	0.159932031187851	-0.68536272765017	0.493115057835325	0.789663214257221	"Nubp2"
"34377"	"ENSMUSG00000090007"	7.69272377695966	0.256418739815804	0.37415332672507	0.685330642547573	0.493135299648756	0.789663214257221	"Rpl30-ps2"
"6509"	"ENSMUSG00000028040"	1.45629200460254	0.203115395315847	0.29648754247594	0.685072275278917	0.49329831432268	NA	"Efna4"
"977"	"ENSMUSG00000006289"	213.943537124997	-0.111236806294096	0.162417523217645	-0.684881803948181	0.493418509098958	0.790042712114798	"Osgep"
"114"	"ENSMUSG00000000682"	108.887091467124	0.157573550091906	0.230166859731849	0.684605725930676	0.493592752840378	0.790215492283972	"Cd52"
"9495"	"ENSMUSG00000033732"	561.127263109895	0.0967519481965736	0.141343722221302	0.684515355022905	0.493649796645255	0.790215492283972	"Sf3b3"
"5449"	"ENSMUSG00000026180"	3.87902125554545	0.251548203084193	0.367498454563437	0.68448778480719	0.493667200182874	0.790215492283972	"Cxcr2"
"11102"	"ENSMUSG00000038208"	39.2547237562021	-0.185897130820264	0.271613492855888	-0.684417879486188	0.493711328980509	0.790215492283972	"Pgap3"
"2132"	"ENSMUSG00000019647"	123.268929019412	0.128155183713734	0.187279946007704	0.684297419161271	0.493787376347487	0.79026321611122	"Sema6a"
"32307"	"ENSMUSG00000087624"	3.84845154216241	-0.250164132669266	0.365720556252836	-0.684030821872419	0.493955703195334	0.790458602361078	"9230111E07Rik"
"480"	"ENSMUSG00000002778"	1620.96943973169	0.0805393666864725	0.117758707732458	0.683935551241392	0.494015863559726	0.790480873508373	"Kdelr1"
"506"	"ENSMUSG00000002910"	377.905936912988	-0.1575698879608	0.230457469978351	-0.683726537376298	0.494147862881927	0.790591882369903	"Arrdc2"
"12823"	"ENSMUSG00000042854"	25.376806728018	0.212171942081576	0.310339654916844	0.683676541879339	0.494179439524564	0.790591882369903	"Trp53rk"
"19864"	"ENSMUSG00000066860"	11.7442052660312	0.245054215111931	0.358478295027155	0.683595683508169	0.494230511126116	0.790591882369903	"Cdkn2d"
"30138"	"ENSMUSG00000085361"	92.1151623226947	-0.149629103653664	0.218905524211288	-0.683532789740116	0.494270237913136	0.790591882369903	"Gm16305"
"19979"	"ENSMUSG00000067399"	1.62713671312297	-0.20155989417812	0.295043738865769	-0.683152589351575	0.494510427481673	NA	"Trim43a"
"27111"	"ENSMUSG00000082109"	127.070279735492	-0.148494895391305	0.217503856137577	-0.68272304697613	0.494781863651644	0.791336187992253	"Rpl19-ps12"
"29598"	"ENSMUSG00000084801"	1.56249653635105	-0.196951211902945	0.288491206145875	-0.682693987571175	0.494800229729514	NA	"Gm16929"
"8789"	"ENSMUSG00000032030"	508.756785322137	0.096034554827194	0.140679382255394	0.682648397281487	0.494829044364498	0.791337607294109	"Cul5"
"13444"	"ENSMUSG00000045064"	67.4307144978736	-0.19546986523457	0.286384959498639	-0.682542356891824	0.494896069015611	0.791370758068556	"Fam164c"
"13932"	"ENSMUSG00000046756"	1292.46454250555	-0.079724554774937	0.116822214514948	-0.682443447129961	0.494958591003721	0.791396703266074	"Mrps7"
"20722"	"ENSMUSG00000070528"	37.0288797400232	-0.188866578209886	0.27692689492076	-0.682008796090134	0.495233388899901	0.79169627057873	"Gm10297"
"14330"	"ENSMUSG00000048100"	181.601037917569	-0.117000999458388	0.171555568628645	-0.682000592540674	0.49523857618453	0.79169627057873	"Taf13"
"370"	"ENSMUSG00000002052"	1021.83918224616	-0.0828266757450457	0.12151065365753	-0.681641265616819	0.495465814969396	0.791935370897488	"Supt6h"
"1918"	"ENSMUSG00000018238"	10.9965427894387	-0.256348866940041	0.376088999995615	-0.681617561117263	0.495480807681204	0.791935370897488	"Gdf9"
"5426"	"ENSMUSG00000026142"	463.445779470471	0.104313756664676	0.153054984689157	0.681544327854001	0.49552712806362	0.791935370897488	"Rhbdd1"
"1945"	"ENSMUSG00000018412"	606.920980853602	-0.0863799775509074	0.126812243234535	-0.681164336720632	0.495767511355828	0.79218504039146	"1700081L11Rik"
"30778"	"ENSMUSG00000086024"	32.2576814617851	0.213076892790689	0.312818942822868	0.681150862757511	0.495776036159345	0.79218504039146	"Gm16639"
"9781"	"ENSMUSG00000034543"	318.094595185567	-0.107078569214815	0.157253981838993	-0.680927554028166	0.495917332118985	0.792336748784179	"Morc2a"
"14949"	"ENSMUSG00000050332"	109.358965707895	-0.18883893211698	0.277399812660105	-0.680746429877233	0.496031952066901	0.792445812021645	"Fam123b"
"244"	"ENSMUSG00000001383"	802.713335869016	-0.096053433039394	0.141137508570118	-0.680566307373025	0.496145952163857	0.792488956812152	"Zmat2"
"12509"	"ENSMUSG00000041966"	322.431273187264	-0.116159033151298	0.170682233973652	-0.680557258051995	0.496151679876193	0.792488956812152	"Dcaf17"
"4912"	"ENSMUSG00000025127"	4379.46393772842	-0.0850914867886741	0.125069045904864	-0.680356087895648	0.496279018402738	0.79250561390134	"Gcgr"
"25174"	"ENSMUSG00000079444"	8.92686832611724	-0.25432938190197	0.373826605067917	-0.680340506678927	0.496288881871192	0.79250561390134	"Prickle4"
"12607"	"ENSMUSG00000042272"	54.479004080797	0.172062274879759	0.252933239552256	0.680267548798035	0.496335068214857	0.79250561390134	"Sestd1"
"18227"	"ENSMUSG00000063439"	53.8512539549685	-0.176060231083626	0.258817778766378	-0.680247825024983	0.496347554839578	0.79250561390134	"B9d2"
"31140"	"ENSMUSG00000086412"	0.747020626191831	-0.147860098000746	0.21738736231639	-0.680168784538392	0.496397595064876	NA	"Gm16626"
"30469"	"ENSMUSG00000085704"	29.9169189897706	0.198779830260002	0.292283243063147	0.680093145870343	0.49644548413115	0.792569005466403	"4921531C22Rik"
"18070"	"ENSMUSG00000062808"	1.53936157870066	-0.208097884030696	0.305999441614062	-0.680059685511311	0.496466669654921	NA	"Hist1h3d"
"30069"	"ENSMUSG00000085289"	1.53936157870066	-0.208097884030696	0.305999441614062	-0.680059685511311	0.496466669654921	NA	"Gm15337"
"2574"	"ENSMUSG00000020485"	224.507584998329	-0.105964270068897	0.155820952029027	-0.680038651343609	0.496479987746241	0.792569005466403	"Supt4h1"
"10811"	"ENSMUSG00000037486"	462.387251214059	-0.144368221887868	0.212347500242412	-0.67986777203904	0.496588189540353	0.792577241881343	"Asxl2"
"9180"	"ENSMUSG00000032733"	294.400232344704	-0.112351743708983	0.16526496075221	-0.679827975619331	0.496613390675341	0.792577241881343	"Snx33"
"27911"	"ENSMUSG00000082953"	4.60199105120598	0.25293788080138	0.372078578851536	0.679796943920025	0.496633042012748	0.792577241881343	"Gm13217"
"127"	"ENSMUSG00000000738"	1048.54571118587	0.0817849325057894	0.120318384610349	0.679737620901826	0.496670610450038	0.792577241881343	"Spg7"
"11696"	"ENSMUSG00000039670"	155.680523760384	0.1220275020354	0.17954312922258	0.679655649112155	0.496722524530284	0.79258609486798	"1810049H13Rik"
"21449"	"ENSMUSG00000073158"	1.12971802283622	-0.181775418228938	0.267484592252557	-0.679573416540219	0.496774606674385	NA	"9030624G23Rik"
"17427"	"ENSMUSG00000060244"	35.603011478682	0.190286759624709	0.280095178067918	0.679364639324734	0.496906849166037	0.79280620493226	"Alyref2"
"11439"	"ENSMUSG00000039000"	1282.74664473529	0.084540074564952	0.124463565011419	0.679235522116018	0.496988643251299	0.792862703475288	"Ube3c"
"31667"	"ENSMUSG00000086961"	1.4016935071963	0.197608637672425	0.291028581350348	0.679000793514979	0.497137359165142	NA	"Gm12946"
"20310"	"ENSMUSG00000068922"	137.806789312086	0.140683963326774	0.207284954101155	0.678698383762673	0.497328990454298	0.793305808196981	"Msto1"
"2876"	"ENSMUSG00000020964"	3851.81665907053	0.114719972744803	0.169041265001964	0.678650699540554	0.497359210626363	0.793305808196981	"Sel1l"
"22012"	"ENSMUSG00000074384"	9.74158297707444	0.249881381475248	0.368338860142527	0.678400811086176	0.497517594977542	0.793396545162871	"AI429214"
"9044"	"ENSMUSG00000032463"	120.160395938071	0.130056983746015	0.191741075355696	0.678294848950587	0.497584764027594	0.793396545162871	"Faim"
"4546"	"ENSMUSG00000024459"	7.45816094883343	0.254666933763633	0.375463301441887	0.678273836046397	0.497598084612246	0.793396545162871	"H2-M5"
"3198"	"ENSMUSG00000021575"	3.85906069625801	0.247254652786313	0.36453825721032	0.678268049774704	0.497601752702185	0.793396545162871	"Ahrr"
"16246"	"ENSMUSG00000055612"	23.2290668312016	-0.222664549741438	0.328463715946484	-0.677896945480932	0.497837036831762	0.793466767692536	"Cdca7"
"12212"	"ENSMUSG00000041035"	143.005090723717	-0.120750332624623	0.178133666822296	-0.677863622181439	0.49785816706024	0.793466767692536	"Dpcd"
"4855"	"ENSMUSG00000025001"	26.6884366407455	0.221869853507234	0.327347351078684	0.677781117751901	0.497910484985307	0.793466767692536	"Hells"
"7891"	"ENSMUSG00000030431"	236.030970376754	-0.121167559996658	0.178775555867092	-0.677763575724737	0.49792160915871	0.793466767692536	"2210411K11Rik"
"1953"	"ENSMUSG00000018446"	1361.22091796961	-0.0802657755986938	0.118428464853581	-0.677757460572761	0.497925487077476	0.793466767692536	"C1qbp"
"5065"	"ENSMUSG00000025395"	57.5624743626133	0.168476187444509	0.248635021547259	0.677604411462549	0.498022548283841	0.793466767692536	"Prim1"
"16824"	"ENSMUSG00000057990"	502.528724571855	0.103728955210846	0.153095305029634	0.677544978866386	0.498060242163814	0.793466767692536	"E030024N20Rik"
"16562"	"ENSMUSG00000056938"	1104.8570124076	-0.0894433349683545	0.132013975039559	-0.677529291437152	0.498070191840616	0.793466767692536	"Acbd4"
"1521"	"ENSMUSG00000014547"	116.349959585521	-0.166544837777285	0.245846150410716	-0.677435206933491	0.498129866705125	0.793466767692536	"Wdfy2"
"20255"	"ENSMUSG00000068686"	101.150017117168	0.147498347712003	0.217732938552172	0.677427809925326	0.498134558557839	0.793466767692536	"Cd59b"
"8393"	"ENSMUSG00000031392"	1746.3548324796	-0.0859468105166789	0.126894346904282	-0.677310003269962	0.498209285380241	0.793466767692536	"Irak1"
"17394"	"ENSMUSG00000060126"	4639.92147709616	-0.104053779814733	0.153637336312181	-0.677268835247853	0.498235400382835	0.793466767692536	"Tpt1"
"5795"	"ENSMUSG00000026779"	21.5618067471375	0.21463058038127	0.316916232753535	0.677247039435143	0.49824922688731	0.793466767692536	"Mastl"
"2513"	"ENSMUSG00000020395"	9.90342796200892	-0.250375714163247	0.369799267441708	-0.677058437393237	0.498368877977735	0.79358338147661	"Itk"
"6627"	"ENSMUSG00000028246"	1.17693124006196	0.180194471677877	0.266145240189316	0.677053144176841	0.498372236269532	NA	"6230409E13Rik"
"34118"	"ENSMUSG00000089686"	46.0525869879969	0.17476908770019	0.258209680873088	0.67684947794847	0.498501461858158	0.793646479564332	"Gm3833"
"309"	"ENSMUSG00000001750"	522.632016199588	-0.121591596647062	0.179647628234382	-0.676833854374209	0.498511375703218	0.793646479564332	"Tcirg1"
"17247"	"ENSMUSG00000059585"	28.0970206336843	0.211381935241548	0.312336412597847	0.676776471508354	0.498547788555154	0.793646479564332	"Ube2nl"
"35669"	"ENSMUSG00000091390"	1.60168166548271	-0.202320130329754	0.298965888032812	-0.676733160632522	0.49857527282634	NA	"Gm17168"
"14378"	"ENSMUSG00000048279"	34.096286302664	-0.216652503829374	0.320194537909064	-0.676627731516469	0.4986421795373	0.793722824938132	"Sacs"
"1594"	"ENSMUSG00000015224"	172.241850763176	0.191247867233806	0.282739634717861	0.676409826392565	0.498780480136842	0.793795603587357	"Cyp2j9"
"27354"	"ENSMUSG00000082364"	44.2569513405765	-0.179695087135095	0.265679542284428	-0.676360270685499	0.498811935129275	0.793795603587357	"Gm11955"
"27242"	"ENSMUSG00000082247"	13.8181689220518	-0.236767520874595	0.350211589964366	-0.676069917899306	0.498996254858107	0.793795603587357	"Gm16074"
"8831"	"ENSMUSG00000032096"	3409.01939215065	0.0761822412233004	0.112691205000098	0.676026502895538	0.499023818377746	0.793795603587357	"Arcn1"
"7332"	"ENSMUSG00000029401"	143.377997367165	-0.122346226230969	0.180979251551984	-0.676023495410614	0.499025727813733	0.793795603587357	"Rilpl2"
"2611"	"ENSMUSG00000020561"	169.206715888397	-0.115961313230906	0.171542402057252	-0.675992126962312	0.49904564370409	0.793795603587357	"Twistnb"
"6512"	"ENSMUSG00000028044"	60.8580742718815	0.173219687557486	0.256263261458239	0.675944287026545	0.499076018187847	0.793795603587357	"Cks1b"
"15043"	"ENSMUSG00000050677"	3.03243181776334	-0.241499076787456	0.357305001649786	-0.675890557569532	0.499110133211556	0.793795603587357	"Ccdc96"
"17125"	"ENSMUSG00000059149"	333.871486133776	-0.140840609201065	0.208399695607291	-0.675819649307286	0.499155157655784	0.793795603587357	"Mfsd4"
"11923"	"ENSMUSG00000040270"	155.014934485789	0.147630771666248	0.218456757694668	0.675789447871364	0.499174335242216	0.793795603587357	"Bach2"
"13679"	"ENSMUSG00000045867"	279.946644649247	0.111073495871582	0.164370434401617	0.675751063601796	0.499198709404709	0.793795603587357	"Cradd"
"7577"	"ENSMUSG00000029798"	281.255166322895	0.115754701154053	0.171326221842992	0.675639139816748	0.499269785058837	0.793815227807878	"Herc6"
"179"	"ENSMUSG00000001029"	65.0824795228438	0.161384663198902	0.238890666185592	0.675558680361013	0.499320883045967	0.793815227807878	"Icam2"
"9899"	"ENSMUSG00000034850"	1029.80041928946	-0.090706683726623	0.134278367985856	-0.675512259250706	0.499350365310525	0.793815227807878	"Tmem127"
"12433"	"ENSMUSG00000041736"	978.288390554647	0.0964883618316369	0.142883368001048	0.67529456494145	0.499488636319061	0.7939376202238	"Tspo"
"30008"	"ENSMUSG00000085226"	27.1320189843665	-0.215188365790675	0.318682003053264	-0.675244801177897	0.499520247192405	0.7939376202238	"Gm7855"
"8081"	"ENSMUSG00000030780"	310.819287078298	0.109227815489797	0.161858499564415	0.674835215844367	0.499780463803374	0.794277356661852	"BC017158"
"4833"	"ENSMUSG00000024970"	38.8294631002858	0.181243904182525	0.268711179319518	0.674493352459341	0.499997710573036	0.794464627983551	"AI846148"
"20880"	"ENSMUSG00000071005"	1.4385585463381	0.199727473376902	0.296141452278691	0.674432680194137	0.500036271717324	NA	"Ccl19"
"29752"	"ENSMUSG00000084960"	1.4385585463381	0.199727473376902	0.296141452278691	0.674432680194137	0.500036271717324	NA	"B430010I23Rik"
"1077"	"ENSMUSG00000006941"	293.98796032626	-0.115225726904053	0.170872157437327	-0.674338807633511	0.500095936903595	0.794464627983551	"Eif1b"
"4021"	"ENSMUSG00000022964"	107.513534885974	-0.145288783347741	0.215462217969922	-0.674312112428096	0.500112905005299	0.794464627983551	"Tmem50b"
"12747"	"ENSMUSG00000042647"	163.221006063316	0.136422464840835	0.202320869827978	0.67428765483673	0.500128451094891	0.794464627983551	"Acad12"
"14062"	"ENSMUSG00000047166"	32.7813835266026	0.195767258591109	0.290371219056042	0.674196496565748	0.500186396698183	0.794464627983551	"Tigd5"
"19766"	"ENSMUSG00000066440"	729.790934501603	0.154028333033003	0.22849526252464	0.674098584500816	0.500248639380369	0.794464627983551	"Zfyve26"
"21299"	"ENSMUSG00000072772"	270.220477400178	-0.117363695177512	0.174111547294557	-0.674071863705627	0.50026562649869	0.794464627983551	"Grcc10"
"14837"	"ENSMUSG00000049932"	153.3095841205	-0.129523932583073	0.192160124344266	-0.674041677611651	0.500284816967435	0.794464627983551	"H2afx"
"15703"	"ENSMUSG00000053218"	8.50860535908919	0.253279739954138	0.375810862659267	0.673955345946923	0.500339703504702	0.794464627983551	"Gm9900"
"12237"	"ENSMUSG00000041132"	844.258135037985	-0.228048110350595	0.338391176921723	-0.673918606345188	0.50036306217801	0.794464627983551	"N4bp2l1"
"27281"	"ENSMUSG00000082287"	1.51473550947048	-0.207588124313711	0.308219766076361	-0.673506851803532	0.500624891178807	NA	"Gm15333"
"1055"	"ENSMUSG00000006715"	114.983683160174	0.138101565231279	0.205057711331648	0.673476575615933	0.500644146252969	0.794837098174817	"Gmnn"
"10071"	"ENSMUSG00000035351"	85.5084373274905	0.149919646067353	0.222664939271765	0.673297046933709	0.500758331115085	0.794839418274942	"Nup37"
"3307"	"ENSMUSG00000021754"	235.489171951632	0.11646404963575	0.172986681507205	0.673254429884529	0.500785438682412	0.794839418274942	"Map3k1"
"3607"	"ENSMUSG00000022263"	398.636413878653	0.111605264464305	0.165773741446119	0.673238496584094	0.500795573629237	0.794839418274942	"Trio"
"11241"	"ENSMUSG00000038525"	96.8443815908199	0.138249568494721	0.205367340840425	0.673181860021962	0.500831600224605	0.794839418274942	"Armc10"
"9002"	"ENSMUSG00000032393"	1222.43879388891	-0.115011721664347	0.170918121425227	-0.67290536957289	0.501007495900735	0.795044758162567	"Dpp8"
"31725"	"ENSMUSG00000087023"	38.0193540843722	0.189444470543001	0.281634602175694	0.67266049370176	0.501163306574914	0.795208404662418	"1110020A21Rik"
"10347"	"ENSMUSG00000036199"	1825.88236031033	0.092913053616117	0.138147237282632	0.672565412408706	0.501223812227804	0.795208404662418	"Ndufa13"
"7298"	"ENSMUSG00000029344"	591.042010695623	-0.105134332558712	0.156328005589624	-0.672523980346166	0.501250179024076	0.795208404662418	"Tpst2"
"14188"	"ENSMUSG00000047635"	155.633983387612	-0.117012009033567	0.174039000166155	-0.672332114766554	0.501372289225527	0.795328314033144	"2810006K23Rik"
"418"	"ENSMUSG00000002329"	282.352929723386	-0.113877799738103	0.169404692200767	-0.672223409273353	0.501441480328231	0.795344446825094	"Mdp1"
"14544"	"ENSMUSG00000048865"	104.217782909115	0.140344036625571	0.208795836200843	0.672159173186635	0.501482369007426	0.795344446825094	"Arhgap30"
"9445"	"ENSMUSG00000033565"	500.192649443966	-0.096531319743902	0.143627097622112	-0.672096849007418	0.501522042373212	0.795344446825094	"Rbfox2"
"28168"	"ENSMUSG00000083226"	2.33330463562949	-0.220911719060729	0.328715056012328	-0.672046244977727	0.501554256329265	NA	"Gm7831"
"10934"	"ENSMUSG00000037822"	1680.20844987308	0.0817941987709913	0.121728456411641	0.671939833808404	0.501622000056656	0.795429171518411	"1110003E01Rik"
"35296"	"ENSMUSG00000091003"	3.84155893119666	-0.24647416340131	0.366885152520237	-0.671801956847286	0.501709782814222	0.795494576331167	"Gm7244"
"4307"	"ENSMUSG00000024053"	50.311844286416	-0.167404885635477	0.24923756621554	-0.671667951895765	0.501795108153697	0.795556072971554	"Emilin2"
"16485"	"ENSMUSG00000056617"	0.753140111147643	-0.146340376846047	0.217966550697296	-0.671389148371117	0.501972656095973	NA	"4931429L15Rik"
"18325"	"ENSMUSG00000063820"	0.753140111147643	-0.146340376846047	0.217966550697296	-0.671389148371117	0.501972656095973	NA	"Arl9"
"28302"	"ENSMUSG00000083368"	0.753140111147643	-0.146340376846047	0.217966550697296	-0.671389148371117	0.501972656095973	NA	"Gm13214"
"31792"	"ENSMUSG00000087094"	0.753140111147643	-0.146340376846047	0.217966550697296	-0.671389148371117	0.501972656095973	NA	"Gm13093"
"1797"	"ENSMUSG00000017195"	1.92895158631079	-0.209411157288616	0.311934739016027	-0.671330028675826	0.502010309031545	NA	"Zpbp2"
"10396"	"ENSMUSG00000036362"	81.2963201611536	0.151393071383293	0.225516679308637	0.67131651568929	0.502018915571449	0.795803132228404	"P2ry13"
"29245"	"ENSMUSG00000084370"	6.81451638295596	0.252590120571196	0.376282965300103	0.671277054409689	0.502044049254189	0.795803132228404	"Gm15442"
"24362"	"ENSMUSG00000078151"	103.192960675149	-0.144070537250196	0.21473323548101	-0.670927986194	0.502266406813052	0.795990338677842	"Gm12226"
"10191"	"ENSMUSG00000035704"	110.311749282907	-0.132164747478277	0.197003457854295	-0.67087526745864	0.502299993341681	0.795990338677842	"Alg8"
"4632"	"ENSMUSG00000024614"	456.541843904532	-0.0978632456309154	0.145874613279687	-0.670872356955496	0.502301847625944	0.795990338677842	"Tmx3"
"7902"	"ENSMUSG00000030465"	1226.57477762445	-0.145436604933677	0.216876781991677	-0.670595550146344	0.50247821804734	0.796196019586692	"Psd3"
"4747"	"ENSMUSG00000024829"	284.539871543337	-0.105058782186661	0.156703298516397	-0.670431210965658	0.502582944005595	0.796199905931395	"Mrpl21"
"12030"	"ENSMUSG00000040537"	7.30885756947242	0.251986924790433	0.37587283062849	0.670404733348485	0.502599818077883	0.796199905931395	"Adam22"
"14859"	"ENSMUSG00000050029"	1040.38086758749	0.0822390996355212	0.122676732662032	0.670372432090163	0.502620403937387	0.796199905931395	"Rap2c"
"9515"	"ENSMUSG00000033790"	104.065770005191	0.13033319021789	0.194478655887241	0.670167066011897	0.50275129586627	0.796333455479801	"Tubgcp5"
"24811"	"ENSMUSG00000078908"	124.017420065322	-0.145486616874088	0.217145339867185	-0.6699964961858	0.502860023784665	0.796386539211908	"Mon1b"
"12708"	"ENSMUSG00000042532"	1.51798709478159	0.204848410760365	0.305766357100622	0.66995078432698	0.502889164433453	NA	"Golga7b"
"8622"	"ENSMUSG00000031781"	366.469759898141	0.12095309522812	0.180553601852645	0.669901314551636	0.502920701705167	0.796386539211908	"Ciapin1"
"26684"	"ENSMUSG00000081664"	95.9136035086024	-0.144411988715377	0.215600785469422	-0.669811978657467	0.502977656509176	0.796386539211908	"Gm15544"
"11000"	"ENSMUSG00000037995"	5.85586619612504	0.252068226993322	0.376340549045268	0.669787583699895	0.502993209753078	0.796386539211908	"Igsf9"
"7150"	"ENSMUSG00000029103"	847.220467209831	0.0963356999408702	0.143838493337339	0.669749089452277	0.503017752654204	0.796386539211908	"Lrpap1"
"17133"	"ENSMUSG00000059187"	1.49948051050723	0.199167744142533	0.297380700263266	0.6697399796497	0.503023560912893	NA	"Fam19a1"
"30335"	"ENSMUSG00000085566"	216.712962293352	-0.110010958142485	0.16429759887312	-0.669583480811804	0.503123347503805	0.796428993332503	"A730017L22Rik"
"32279"	"ENSMUSG00000087594"	21.3368963505963	0.214564299133132	0.320455243129159	0.669560894176576	0.503137750029116	0.796428993332503	"BC039771"
"30169"	"ENSMUSG00000085396"	67.8834289355999	0.166070487558343	0.248102496834882	0.669362419471606	0.503264318173334	0.796555579153237	"6720401G13Rik"
"5353"	"ENSMUSG00000026014"	506.613491554726	-0.108104157690635	0.161582588502536	-0.669033456466372	0.503474136281357	0.796791153269931	"Raph1"
"15722"	"ENSMUSG00000053310"	5.36015292891873	0.250064813873672	0.373798507436674	0.668982911645351	0.503506378707254	0.796791153269931	"Nrgn"
"12044"	"ENSMUSG00000040565"	518.655724348745	-0.107091973995906	0.16010326871227	-0.668893114158504	0.503563663008041	0.796808039938855	"Btaf1"
"31207"	"ENSMUSG00000086481"	15.8410342308491	0.235538972607248	0.352200250654608	0.668764352579162	0.503645809585525	0.796864260371618	"Gm11707"
"4095"	"ENSMUSG00000023075"	337.529314200211	-0.0960379068386851	0.143728708720912	-0.668188754309126	0.504013112966593	0.797260295072123	"Akirin1"
"12889"	"ENSMUSG00000043140"	234.580143804147	-0.104469753670558	0.156361102087196	-0.668131346454056	0.50404975407764	0.797260295072123	"Tmem186"
"16713"	"ENSMUSG00000057506"	59.4674049288699	0.159174222355091	0.23824313193599	0.668116730424183	0.504059083122577	0.797260295072123	"Bloc1s2"
"16385"	"ENSMUSG00000056185"	58.8868570092327	0.166340412914038	0.248982862705565	0.668079767043018	0.504082676327337	0.797260295072123	"Snx32"
"8132"	"ENSMUSG00000030868"	441.572120512869	0.0916856312057539	0.137254417565341	0.667997670545695	0.504135079447482	0.797269409573065	"Dctn5"
"8646"	"ENSMUSG00000031819"	498.540052375508	-0.0946305532383492	0.141766638934087	-0.6675093234195	0.504446856311537	0.797683631672091	"Cox4nb"
"18221"	"ENSMUSG00000063415"	203.134784957348	-0.248317580207024	0.372060675506463	-0.66741151794396	0.504509310762292	0.797683631672091	"Cyp26b1"
"14726"	"ENSMUSG00000049553"	317.291988165265	-0.10268648671972	0.153874583741687	-0.667338843249785	0.504555720396419	0.797683631672091	"Polr1a"
"4253"	"ENSMUSG00000023964"	3.57999409145024	-0.233456050438368	0.349854290286111	-0.667295090900407	0.504583661475975	0.797683631672091	"Calcr"
